SISTEMA,OWNER,TABLE_NAME,NUM_ROWS,NUM_ROWS_STR,text,bubble_size
SOI,SOI,SOI_LINEA,1251.0,"1,251.00","Sistema: SOI<br>Tabla:  SOI_LINEA<br>Numero de registro: 1,251.00<br>",55.369478367654786
SIRAC,SIRAC,MI_PR_CONTRATOS_X_CLIENTE,0.0,0.00,Sistema: SIRAC<br>Tabla:  MI_PR_CONTRATOS_X_CLIENTE<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,LC_COMPROBANTES_CONTABLES,0.0,0.00,Sistema: SIRAC<br>Tabla:  LC_COMPROBANTES_CONTABLES<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,PR_TIPOS_COMISION,58.0,58.00,Sistema: SIRAC<br>Tabla:  PR_TIPOS_COMISION<br>Numero de registro: 58.00<br>,27.61577310586391
SIAG,GIA,SIAG_CONC_CEDULA,7648.0,"7,648.00","Sistema: SIAG<br>Tabla:  SIAG_CONC_CEDULA<br>Numero de registro: 7,648.00<br>",107.45284443630179
SIMS,SIMS,SIMS_VECTOR_PC_ERRORES,170.0,170.00,Sistema: SIMS<br>Tabla:  SIMS_VECTOR_PC_ERRORES<br>Numero de registro: 170.00<br>,33.0384048104053
SIAF,NSIAF,SIAF_OPERACION,182.0,182.00,Sistema: SIAF<br>Tabla:  SIAF_OPERACION<br>Numero de registro: 182.00<br>,33.490737563232045
SOI,SOI,SOI_DETA_OBI,17151.0,"17,151.00","Sistema: SOI<br>Tabla:  SOI_DETA_OBI<br>Numero de registro: 17,151.00<br>",150.96182649917495
SCC,TASU,TASU_AJUSTES,68.0,68.00,Sistema: SCC<br>Tabla:  TASU_AJUSTES<br>Numero de registro: 68.00<br>,28.246211251235323
SIRAC,SIRAC,MG_ERRORES_ORABANKS,0.0,0.00,Sistema: SIRAC<br>Tabla:  MG_ERRORES_ORABANKS<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,TCACUMULADOS,40.0,40.00,Sistema: IMRC<br>Tabla:  TCACUMULADOS<br>Numero de registro: 40.00<br>,26.32455532033676
SIRAC,SIRAC,PR_CAT_COMISIONES,0.0,0.00,Sistema: SIRAC<br>Tabla:  PR_CAT_COMISIONES<br>Numero de registro: 0.00<br>,20.0
SOI,SOI,SOI_ACRED_IMPUT,1020.0,"1,020.00","Sistema: SOI<br>Tabla:  SOI_ACRED_IMPUT<br>Numero de registro: 1,020.00<br>",51.937438845342626
SIRAC,SIRAC,PR_RESERVAS,0.0,0.00,Sistema: SIRAC<br>Tabla:  PR_RESERVAS<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,PR_PRESTAMOS_SIN_TASA,0.0,0.00,Sistema: SIRAC<br>Tabla:  PR_PRESTAMOS_SIN_TASA<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,SIAG_MOV_AUX_OPE,0.0,0.00,Sistema: SIAG<br>Tabla:  SIAG_MOV_AUX_OPE<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,DMRS_MODEL_DISPLAYS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_MODEL_DISPLAYS<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,DMRS_ENTITYVIEWS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_ENTITYVIEWS<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,DMRS_KEYS,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_KEYS<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,AJ_INDUSTRIAFAAA,10.0,10.00,Sistema: IMRC<br>Tabla:  AJ_INDUSTRIAFAAA<br>Numero de registro: 10.00<br>,23.162277660168378
MECA,MECA,MECA_NAFT_PARAMETROS,7.0,7.00,Sistema: MECA<br>Tabla:  MECA_NAFT_PARAMETROS<br>Numero de registro: 7.00<br>,22.64575131106459
MECA,MECA,MECA_CARTERAS_TMP,1178.0,"1,178.00","Sistema: MECA<br>Tabla:  MECA_CARTERAS_TMP<br>Numero de registro: 1,178.00<br>",54.322004603461025
IMRC,TROYA,DMRS_CONSTR_INDEX_COLUMNS,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_CONSTR_INDEX_COLUMNS<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,PR_PLAN_PAGO_APLICAR,0.0,0.00,Sistema: SIRAC<br>Tabla:  PR_PLAN_PAGO_APLICAR<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,SISEC_CUENTA_REGULA_BANCOS,49.0,49.00,Sistema: SISEC<br>Tabla:  SISEC_CUENTA_REGULA_BANCOS<br>Numero de registro: 49.00<br>,27.0
SIMS,SIMS,SIMS_DETALLES_DEPOSITOS,441.0,441.00,Sistema: SIMS<br>Tabla:  SIMS_DETALLES_DEPOSITOS<br>Numero de registro: 441.00<br>,41.0
IMRC,TROYA,PONDGAR,144.0,144.00,Sistema: IMRC<br>Tabla:  PONDGAR<br>Numero de registro: 144.00<br>,32.0
SIPE,SIPE,SIPE_ESTADOS,25.0,25.00,Sistema: SIPE<br>Tabla:  SIPE_ESTADOS<br>Numero de registro: 25.00<br>,25.0
IMRC,TROYA,DMRS_HIERARCHIES,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_HIERARCHIES<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,GM_CUENTAS_DISTRIBUCION,0.0,0.00,Sistema: SIRAC<br>Tabla:  GM_CUENTAS_DISTRIBUCION<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,SIAG_PARAM_CONTROL,1.0,1.00,Sistema: SIAG<br>Tabla:  SIAG_PARAM_CONTROL<br>Numero de registro: 1.00<br>,21.0
SISEC,SISEC,DMRS_LOGICAL_TYPES,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_LOGICAL_TYPES<br>Numero de registro: 0.00<br>,20.0
SIAF,NSIAF,SIAF_EFA_EDO_MOD_3A_DET,20.0,20.00,Sistema: SIAF<br>Tabla:  SIAF_EFA_EDO_MOD_3A_DET<br>Numero de registro: 20.00<br>,24.47213595499958
SIRAC,SIRAC,SP_ESTADISTICO_TRANSACCION_SOL,0.0,0.00,Sistema: SIRAC<br>Tabla:  SP_ESTADISTICO_TRANSACCION_SOL<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,DMRS_CUBES,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_CUBES<br>Numero de registro: 0.00<br>,20.0
MECA,MECA,CAPF_CUENTAS_TERCEROS,201.0,201.00,Sistema: MECA<br>Tabla:  CAPF_CUENTAS_TERCEROS<br>Numero de registro: 201.00<br>,34.17744687875783
MECA,MECA,MECA_TIPOS_SWIFT,0.0,0.00,Sistema: MECA<br>Tabla:  MECA_TIPOS_SWIFT<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,SIAG_CONCEPTOS,77.0,77.00,Sistema: SIAG<br>Tabla:  SIAG_CONCEPTOS<br>Numero de registro: 77.00<br>,28.774964387392124
SIAF,NSIAF,SIAF_COBRO_GLOBAL,476.0,476.00,Sistema: SIAF<br>Tabla:  SIAF_COBRO_GLOBAL<br>Numero de registro: 476.00<br>,41.817424229271424
IMRC,TROYA,AN_FINANCIEROFAAA,1.0,1.00,Sistema: IMRC<br>Tabla:  AN_FINANCIEROFAAA<br>Numero de registro: 1.00<br>,21.0
SIAF,NSIAF,SIAF_VEN_CONCEPTOS_NO_SI,258.0,258.00,Sistema: SIAF<br>Tabla:  SIAF_VEN_CONCEPTOS_NO_SI<br>Numero de registro: 258.00<br>,36.062378404209014
IMRC,TROYA,SPREAD,17.0,17.00,Sistema: IMRC<br>Tabla:  SPREAD<br>Numero de registro: 17.00<br>,24.12310562561766
SIRAC,SIRAC,PR_FECHA_TEMP,0.0,0.00,Sistema: SIRAC<br>Tabla:  PR_FECHA_TEMP<br>Numero de registro: 0.00<br>,20.0
SIAF,NSIAF,SIAF_TBL_PROYECTOEJECUTOR_L,312.0,312.00,Sistema: SIAF<br>Tabla:  SIAF_TBL_PROYECTOEJECUTOR_L<br>Numero de registro: 312.00<br>,37.663521732655695
IMRC,TROYA,BUC_TEMP,100772.0,"100,772.00","Sistema: IMRC<br>Tabla:  BUC_TEMP<br>Numero de registro: 100,772.00<br>",337.4460584099289
SIAG,GIA,SIAG_RESULT_RESERVA,730.0,730.00,Sistema: SIAG<br>Tabla:  SIAG_RESULT_RESERVA<br>Numero de registro: 730.00<br>,47.018512172212596
SIRAC,SIRAC,MI_PR_PRESTAMO_FUENTE_FINAN,6.0,6.00,Sistema: SIRAC<br>Tabla:  MI_PR_PRESTAMO_FUENTE_FINAN<br>Numero de registro: 6.00<br>,22.44948974278318
SIAG,GIA,GIA_TIPOS_MOVIMIENTOS,4.0,4.00,Sistema: SIAG<br>Tabla:  GIA_TIPOS_MOVIMIENTOS<br>Numero de registro: 4.00<br>,22.0
SISEC,SISEC,SISEC_CUESTIONARIO,3.0,3.00,Sistema: SISEC<br>Tabla:  SISEC_CUESTIONARIO<br>Numero de registro: 3.00<br>,21.73205080756888
SIRAC,SIRAC,DP_MOVIMIENTOS_DIARIOS,0.0,0.00,Sistema: SIRAC<br>Tabla:  DP_MOVIMIENTOS_DIARIOS<br>Numero de registro: 0.00<br>,20.0
SCC,TASU,TASU_MODULOS_V4_SUBS_AFG,0.0,0.00,Sistema: SCC<br>Tabla:  TASU_MODULOS_V4_SUBS_AFG<br>Numero de registro: 0.00<br>,20.0
SOI,SOI,SOI_TIPO_REVOLVENCIA,2.0,2.00,Sistema: SOI<br>Tabla:  SOI_TIPO_REVOLVENCIA<br>Numero de registro: 2.00<br>,21.414213562373096
SIRAC,SIRAC,MG_CONVENIOS,0.0,0.00,Sistema: SIRAC<br>Tabla:  MG_CONVENIOS<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,EXCEPTIONS,0.0,0.00,Sistema: SIRAC<br>Tabla:  EXCEPTIONS<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,SIAG_INTERMEDIARIOS_TMP,0.0,0.00,Sistema: SIAG<br>Tabla:  SIAG_INTERMEDIARIOS_TMP<br>Numero de registro: 0.00<br>,20.0
SCC,TASU,TASU_ACCIONES_X_IFNB,0.0,0.00,Sistema: SCC<br>Tabla:  TASU_ACCIONES_X_IFNB<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,CA_MOVIMIENTOS_TEMPORALES,0.0,0.00,Sistema: SIRAC<br>Tabla:  CA_MOVIMIENTOS_TEMPORALES<br>Numero de registro: 0.00<br>,20.0
BNC,BNC,BNC_ARCHIVO_FM_AC,0.0,0.00,Sistema: BNC<br>Tabla:  BNC_ARCHIVO_FM_AC<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,DMRS_TSDP_POLICIES,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_TSDP_POLICIES<br>Numero de registro: 0.00<br>,20.0
BNC,BNC,BNC_ERROR_SIRAC_BNC,1.0,1.00,Sistema: BNC<br>Tabla:  BNC_ERROR_SIRAC_BNC<br>Numero de registro: 1.00<br>,21.0
FFON,FLUFON,CFE_C_VIA,124.0,124.00,Sistema: FFON<br>Tabla:  CFE_C_VIA<br>Numero de registro: 124.00<br>,31.135528725660045
IMRC,TROYA,OBLIG_SOLIDARIO,0.0,0.00,Sistema: IMRC<br>Tabla:  OBLIG_SOLIDARIO<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,DESC_COMITES,194.0,194.00,Sistema: IMRC<br>Tabla:  DESC_COMITES<br>Numero de registro: 194.00<br>,33.92838827718412
IMRC,TROYA,MONTO_RECUP,8.0,8.00,Sistema: IMRC<br>Tabla:  MONTO_RECUP<br>Numero de registro: 8.00<br>,22.82842712474619
IMRC,TROYA,DMRS_COLLECTION_TYPES,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_COLLECTION_TYPES<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,DMRS_KEY_ATTRIBUTES,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_KEY_ATTRIBUTES<br>Numero de registro: 0.00<br>,20.0
SORI,SORI,SORI_CONVERSION_FORMA_PAGOS,647.0,647.00,Sistema: SORI<br>Tabla:  SORI_CONVERSION_FORMA_PAGOS<br>Numero de registro: 647.00<br>,45.43619468395381
SISEC,SISEC,SISEC_ASIGNA_X_INTER_2PISO,72.0,72.00,Sistema: SISEC<br>Tabla:  SISEC_ASIGNA_X_INTER_2PISO<br>Numero de registro: 72.00<br>,28.485281374238568
BNC,BNC,BNC_CAT_NIVELES_RIESGO,10.0,10.00,Sistema: BNC<br>Tabla:  BNC_CAT_NIVELES_RIESGO<br>Numero de registro: 10.00<br>,23.162277660168378
IMRC,TROYA,CALIF_MONEXP,40.0,40.00,Sistema: IMRC<br>Tabla:  CALIF_MONEXP<br>Numero de registro: 40.00<br>,26.32455532033676
SIAF,NSIAF,SIAF_COBRO_FACTURA_IVA,445.0,445.00,Sistema: SIAF<br>Tabla:  SIAF_COBRO_FACTURA_IVA<br>Numero de registro: 445.00<br>,41.095023109728984
SIAG,GIA,SIAG_CONC_OBSERVACIONES,38.0,38.00,Sistema: SIAG<br>Tabla:  SIAG_CONC_OBSERVACIONES<br>Numero de registro: 38.00<br>,26.164414002968975
SCC,TASU,TASU_CALIF_ZSCORE,4683.0,"4,683.00","Sistema: SCC<br>Tabla:  TASU_CALIF_ZSCORE<br>Numero de registro: 4,683.00<br>",88.4324484437025
IMRC,TROYA,TGRU,5.0,5.00,Sistema: IMRC<br>Tabla:  TGRU<br>Numero de registro: 5.00<br>,22.23606797749979
SIRAC,SIRAC,CD_CAMPOS_X_CREDITO,0.0,0.00,Sistema: SIRAC<br>Tabla:  CD_CAMPOS_X_CREDITO<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,DMRS_HIERARCHY_LEVELS,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_HIERARCHY_LEVELS<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,GM_LIMITES_FECHAS,0.0,0.00,Sistema: SIRAC<br>Tabla:  GM_LIMITES_FECHAS<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,GA_GARANTIAS_HIPO,0.0,0.00,Sistema: SIRAC<br>Tabla:  GA_GARANTIAS_HIPO<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,CG_ESTADISTICAS,0.0,0.00,Sistema: SIRAC<br>Tabla:  CG_ESTADISTICAS<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,DMRS_CUBES,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_CUBES<br>Numero de registro: 0.00<br>,20.0
SORI,SORI,SORI_REP_TRANSFER_BITACORA,115.0,115.00,Sistema: SORI<br>Tabla:  SORI_REP_TRANSFER_BITACORA<br>Numero de registro: 115.00<br>,30.723805294763608
SISEC,SISEC,DMRS_EXTERNAL_AGENTS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_EXTERNAL_AGENTS<br>Numero de registro: 0.00<br>,20.0
SIAF,NSIAF,SIAF_SFD_OPE_CATEGORIAS_D,1.0,1.00,Sistema: SIAF<br>Tabla:  SIAF_SFD_OPE_CATEGORIAS_D<br>Numero de registro: 1.00<br>,21.0
SORI,SORI,SORI_CLIENTES_INSERTADOS,150344.0,"150,344.00","Sistema: SORI<br>Tabla:  SORI_CLIENTES_INSERTADOS<br>Numero de registro: 150,344.00<br>",407.74218238411976
SISEC,SISEC,SISEC_GATO_IF,54.0,54.00,Sistema: SISEC<br>Tabla:  SISEC_GATO_IF<br>Numero de registro: 54.00<br>,27.348469228349536
SIAF,NSIAF,SIAF_SFD_MONTO_LINEA_D,1.0,1.00,Sistema: SIAF<br>Tabla:  SIAF_SFD_MONTO_LINEA_D<br>Numero de registro: 1.00<br>,21.0
IMRC,TROYA,DMRS_TRANSFORMATIONS,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_TRANSFORMATIONS<br>Numero de registro: 0.00<br>,20.0
FFON,FLUFON,TMP_INTERFASE_VALIDA,1050616.0,"1,050,616.00","Sistema: FFON<br>Tabla:  TMP_INTERFASE_VALIDA<br>Numero de registro: 1,050,616.00<br>",1044.9956097466954
SIAG,GIA,GIA_BIT_SIRVETO,977.0,977.00,Sistema: SIAG<br>Tabla:  GIA_BIT_SIRVETO<br>Numero de registro: 977.00<br>,51.25699921617557
SIRAC,SIRAC,MI_LC_LINEAS_FONDEO_INTER,0.0,0.00,Sistema: SIRAC<br>Tabla:  MI_LC_LINEAS_FONDEO_INTER<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,GM_TIPO_PLAN,0.0,0.00,Sistema: SIRAC<br>Tabla:  GM_TIPO_PLAN<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,MI_PR_PRESTAMOS,6.0,6.00,Sistema: SIRAC<br>Tabla:  MI_PR_PRESTAMOS<br>Numero de registro: 6.00<br>,22.44948974278318
SIRAC,SIRAC,MG_FINANCIERA_INTER_X_GPO,2.0,2.00,Sistema: SIRAC<br>Tabla:  MG_FINANCIERA_INTER_X_GPO<br>Numero de registro: 2.00<br>,21.414213562373096
MECA,MECA,MECA_MOVTO_DIC98,31083.0,"31,083.00","Sistema: MECA<br>Tabla:  MECA_MOVTO_DIC98<br>Numero de registro: 31,083.00<br>",196.3037152189369
SIRAC,SIRAC,CC_SALDOS_DISPONIBLES,0.0,0.00,Sistema: SIRAC<br>Tabla:  CC_SALDOS_DISPONIBLES<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,SIAG_DEPURA_CIFRAS_CTRL,57.0,57.00,Sistema: SIAG<br>Tabla:  SIAG_DEPURA_CIFRAS_CTRL<br>Numero de registro: 57.00<br>,27.54983443527075
SIRAC,SIRAC,CA_MOVIMIENTOS_MENSUALES,0.0,0.00,Sistema: SIRAC<br>Tabla:  CA_MOVIMIENTOS_MENSUALES<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,GA_GRADOS_PROMETIDOS,0.0,0.00,Sistema: SIRAC<br>Tabla:  GA_GRADOS_PROMETIDOS<br>Numero de registro: 0.00<br>,20.0
SOI,SOI,SOI_TIP_DISP,10.0,10.00,Sistema: SOI<br>Tabla:  SOI_TIP_DISP<br>Numero de registro: 10.00<br>,23.162277660168378
SIAG,GIA,SIAG_PRODUCTOINTERMEDIARIO,8.0,8.00,Sistema: SIAG<br>Tabla:  SIAG_PRODUCTOINTERMEDIARIO<br>Numero de registro: 8.00<br>,22.82842712474619
FFON,FLUFON,CFE_C_TESORERIA,5.0,5.00,Sistema: FFON<br>Tabla:  CFE_C_TESORERIA<br>Numero de registro: 5.00<br>,22.23606797749979
FFON,FLUFON,CFE_M_ENC_CTRL_SCN,0.0,0.00,Sistema: FFON<br>Tabla:  CFE_M_ENC_CTRL_SCN<br>Numero de registro: 0.00<br>,20.0
SIPE,SIPE,CFE_M_ENCABEZADO_RESP_FALL,0.0,0.00,Sistema: SIPE<br>Tabla:  CFE_M_ENCABEZADO_RESP_FALL<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,SIAG_FONDO,30.0,30.00,Sistema: SIAG<br>Tabla:  SIAG_FONDO<br>Numero de registro: 30.00<br>,25.477225575051662
MECA,MECA,MECA_MATRIZ_CONTABLE,85.0,85.00,Sistema: MECA<br>Tabla:  MECA_MATRIZ_CONTABLE<br>Numero de registro: 85.00<br>,29.219544457292887
SISEC,SISEC,DMRS_ATTRIBUTES,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_ATTRIBUTES<br>Numero de registro: 0.00<br>,20.0
SORI,SORI,SORI_PERFIL_INGRESOS,1928932.0,"1,928,932.00","Sistema: SORI<br>Tabla:  SORI_PERFIL_INGRESOS<br>Numero de registro: 1,928,932.00<br>",1408.8599641432538
SIAF,NSIAF,SIAF_CAT_PROYECTOS_L,230.0,230.00,Sistema: SIAF<br>Tabla:  SIAF_CAT_PROYECTOS_L<br>Numero de registro: 230.00<br>,35.165750888103105
SIRAC,SIRAC,GA_DETALLE_INSTRUMENTO,0.0,0.00,Sistema: SIRAC<br>Tabla:  GA_DETALLE_INSTRUMENTO<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,MACS,607.0,607.00,Sistema: IMRC<br>Tabla:  MACS<br>Numero de registro: 607.00<br>,44.637369989509835
SISEC,SISEC,DMRS_VIEW_COLUMNS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_VIEW_COLUMNS<br>Numero de registro: 0.00<br>,20.0
SCC,TASU,TASU_PCT_RVAS_PREVENTIVAS,10.0,10.00,Sistema: SCC<br>Tabla:  TASU_PCT_RVAS_PREVENTIVAS<br>Numero de registro: 10.00<br>,23.162277660168378
SIRAC,SIRAC,MI_SALDOS_PLAN_PAGO,748.0,748.00,Sistema: SIRAC<br>Tabla:  MI_SALDOS_PLAN_PAGO<br>Numero de registro: 748.00<br>,47.34958866235469
SIRAC,SIRAC,SP_SOLICITUD_AUTO_FIRMAS,0.0,0.00,Sistema: SIRAC<br>Tabla:  SP_SOLICITUD_AUTO_FIRMAS<br>Numero de registro: 0.00<br>,20.0
SIRYS,SIRYS,RCV_PRESTAMOS_HIST,0.0,0.00,Sistema: SIRYS<br>Tabla:  RCV_PRESTAMOS_HIST<br>Numero de registro: 0.00<br>,20.0
SIAF,NSIAF,SIAF_SOLICITUDES_DESEMBOLSOS,1854.0,"1,854.00","Sistema: SIAF<br>Tabla:  SIAF_SOLICITUDES_DESEMBOLSOS<br>Numero de registro: 1,854.00<br>",63.05810028322197
SIAG,GIA,GIA_ACTIVIDADES_ECONOMICAS,332.0,332.00,Sistema: SIAG<br>Tabla:  GIA_ACTIVIDADES_ECONOMICAS<br>Numero de registro: 332.00<br>,38.2208671582886
BNC,BNC,BNC_CONC_BNC_FM_EX,5084.0,"5,084.00","Sistema: BNC<br>Tabla:  BNC_CONC_BNC_FM_EX<br>Numero de registro: 5,084.00<br>",91.30217387990355
SIRAC,SIRAC,MG_REGIONES_GEOGRAFICAS,9.0,9.00,Sistema: SIRAC<br>Tabla:  MG_REGIONES_GEOGRAFICAS<br>Numero de registro: 9.00<br>,23.0
MECA,MECA,MECA_CODE_CONTROLS,7.0,7.00,Sistema: MECA<br>Tabla:  MECA_CODE_CONTROLS<br>Numero de registro: 7.00<br>,22.64575131106459
SISEC,SISEC,SISEC_TIP_GAR,7.0,7.00,Sistema: SISEC<br>Tabla:  SISEC_TIP_GAR<br>Numero de registro: 7.00<br>,22.64575131106459
IMRC,TROYA,TDECO,0.0,0.00,Sistema: IMRC<br>Tabla:  TDECO<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,TCCALIFIFNB,4537.0,"4,537.00","Sistema: IMRC<br>Tabla:  TCCALIFIFNB<br>Numero de registro: 4,537.00<br>",87.35725647619564
IMRC,TROYA,RDO_EVAL,15253.0,"15,253.00","Sistema: IMRC<br>Tabla:  RDO_EVAL<br>Numero de registro: 15,253.00<br>",143.50303639992015
SIRAC,SIRAC,PR_PARAMETROS_CONTABLES_CARTEX,340.0,340.00,Sistema: SIRAC<br>Tabla:  PR_PARAMETROS_CONTABLES_CARTEX<br>Numero de registro: 340.00<br>,38.439088914585774
MDC,MDC,SARF_REPTEMP,621.0,621.00,Sistema: MDC<br>Tabla:  SARF_REPTEMP<br>Numero de registro: 621.00<br>,44.91987158875422
IMRC,TROYA,DMRS_SPATIAL_DIMENSIONS,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_SPATIAL_DIMENSIONS<br>Numero de registro: 0.00<br>,20.0
SIAF,NSIAF,SIAF_OPERACION_ARCHIVOS,5567.0,"5,567.00","Sistema: SIAF<br>Tabla:  SIAF_OPERACION_ARCHIVOS<br>Numero de registro: 5,567.00<br>",94.61233142048303
SIRAC,SIRAC,PR_AJUSTES_PRESTAMO,46.0,46.00,Sistema: SIRAC<br>Tabla:  PR_AJUSTES_PRESTAMO<br>Numero de registro: 46.00<br>,26.78232998312527
SISEC,SISEC,DMRS_ROLLUP_LINKS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_ROLLUP_LINKS<br>Numero de registro: 0.00<br>,20.0
FFON,FLUFON,CFE_D_APLICON,7395300.0,"7,395,300.00","Sistema: FFON<br>Tabla:  CFE_D_APLICON<br>Numero de registro: 7,395,300.00<br>",2739.430087352863
IMRC,TROYA,FACUL_IFNB,7.0,7.00,Sistema: IMRC<br>Tabla:  FACUL_IFNB<br>Numero de registro: 7.00<br>,22.64575131106459
SIAG,GIA,SIAG_CAT_CUENTA_DEPOSITO,88.0,88.00,Sistema: SIAG<br>Tabla:  SIAG_CAT_CUENTA_DEPOSITO<br>Numero de registro: 88.00<br>,29.38083151964686
SCC,TASU,TASU_SIT_FINANCIERAS,769579.0,"769,579.00","Sistema: SCC<br>Tabla:  TASU_SIT_FINANCIERAS<br>Numero de registro: 769,579.00<br>",897.2565189270468
SISEC,SISEC,DMRS_MEASURE_AGGR_FUNCS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_MEASURE_AGGR_FUNCS<br>Numero de registro: 0.00<br>,20.0
SORI,SORI,SORI_OPERACIONES,1763860.0,"1,763,860.00","Sistema: SORI<br>Tabla:  SORI_OPERACIONES<br>Numero de registro: 1,763,860.00<br>",1348.1039115972817
MECA,MECA,MECA_HECHOS_GARANTIAS,31773.0,"31,773.00","Sistema: MECA<br>Tabla:  MECA_HECHOS_GARANTIAS<br>Numero de registro: 31,773.00<br>",198.24982468434575
SOI,SOI,SOI_DIA_FERI,12.0,12.00,Sistema: SOI<br>Tabla:  SOI_DIA_FERI<br>Numero de registro: 12.00<br>,23.464101615137753
SIAG,GIA,GIA_GARANTIAS,3627790.0,"3,627,790.00","Sistema: SIAG<br>Tabla:  GIA_GARANTIAS<br>Numero de registro: 3,627,790.00<br>",1924.6758254359193
SISEC,SISEC,DMRS_TASK_PARAMS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_TASK_PARAMS<br>Numero de registro: 0.00<br>,20.0
SIAF,NSIAF,SIAF_PROV_PROCESO_MENSUAL,33.0,33.00,Sistema: SIAF<br>Tabla:  SIAF_PROV_PROCESO_MENSUAL<br>Numero de registro: 33.00<br>,25.74456264653803
SIAG,GIA,SIAG_CAMPOS_PROGRAMA,53406.0,"53,406.00","Sistema: SIAG<br>Tabla:  SIAG_CAMPOS_PROGRAMA<br>Numero de registro: 53,406.00<br>",251.09738207084908
SISEC,SISEC,DMRS_PROCESS_ATTRIBUTES,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_PROCESS_ATTRIBUTES<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,SISEC_COLUMNAS,0.0,0.00,Sistema: SISEC<br>Tabla:  SISEC_COLUMNAS<br>Numero de registro: 0.00<br>,20.0
SIRYS,SIRYS,RCV_MONEDAS,38.0,38.00,Sistema: SIRYS<br>Tabla:  RCV_MONEDAS<br>Numero de registro: 38.00<br>,26.164414002968975
SIAG,GIA,SIAG_ROLES_X_FISOS,63.0,63.00,Sistema: SIAG<br>Tabla:  SIAG_ROLES_X_FISOS<br>Numero de registro: 63.00<br>,27.937253933193773
SIAG,GIA,MG_TIPO_SECTOR,10.0,10.00,Sistema: SIAG<br>Tabla:  MG_TIPO_SECTOR<br>Numero de registro: 10.00<br>,23.162277660168378
IMRC,TROYA,DMRS_LOGICAL_TO_NATIVE,3752.0,"3,752.00","Sistema: IMRC<br>Tabla:  DMRS_LOGICAL_TO_NATIVE<br>Numero de registro: 3,752.00<br>",81.25357132445421
SIRAC,SIRAC,CA_ESTADISTICAS,0.0,0.00,Sistema: SIRAC<br>Tabla:  CA_ESTADISTICAS<br>Numero de registro: 0.00<br>,20.0
